Entity	Annotation	Status	Provenance
http://uz.dbpedia.org/resource/Yulduz	Star	ER	Wikipedia
http://vec.dbpedia.org/resource/Stéła	Star	ER	Wikipedia
http://vi.dbpedia.org/resource/Sao	Star	ER	Wikipedia
http://wa.dbpedia.org/resource/Sitoele	Star	ER	Wikipedia
http://war.dbpedia.org/resource/Bitoon	Star	ER	Wikipedia
http://www.wikidata.org/entity/Q523	Star	OK	Page
http://yi.dbpedia.org/resource/שטערן	Star	ER	Wikipedia
http://yo.dbpedia.org/resource/Ìràwọ̀	Star	ER	Wikipedia
http://zh-min-nan.dbpedia.org/resource/Chheⁿ	Uncertain	ER	Wikipedia
http://zh-yue.dbpedia.org/resource/恆星	Star	ER	Wikipedia
http://zh.dbpedia.org/resource/恒星	Star	ER	Wikipedia
http://am.dbpedia.org/resource/%E1%8A%AE%E1%8A%AE%E1%89%A5	Star	ER	Wikipedia
http://ar.dbpedia.org/resource/%D9%86%D8%AC%D9%85	Star	ER	Wikipedia
http://commons.dbpedia.org/resource/Star	Star	ER	Wikipedia
http://rdf.freebase.com/ns/m.06ngk	Error	ER	Page
http://arz.dbpedia.org/resource/%D9%86%D8%AC%D9%85%D9%87	Star	ER	Url
http://bat-smg.dbpedia.org/resource/%C5%BDvai%C5%BEdie	Star	ER	Wikipedia
http://be-x-old.dbpedia.org/resource/%D0%97%D0%BE%D1%80%D0%BA%D0%B0	Star	ER	Wikipedia
http://be.dbpedia.org/resource/%D0%97%D0%BE%D1%80%D0%BA%D0%B0	Star	ER	Wikipedia
http://bg.dbpedia.org/resource/%D0%97%D0%B2%D0%B5%D0%B7%D0%B4%D0%B0	Star	ER	Wikipedia
http://bn.dbpedia.org/resource/%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A6%BE	Star	ER	Wikipedia
http://ca.dbpedia.org/resource/Massa_estel·lar	Stellar mass	OK	Page
http://dbpedia.org/resource/Stellar_mass	Stellar mass	OK	Page
http://ko.dbpedia.org/resource/항성_질량	Stellar mass	OK	Page
http://zh.dbpedia.org/resource/恆星質量	Stellar mass	ER	Wikipedia
http://ce.dbpedia.org/resource/Седа	Star	ER	Wikipedia
http://ckb.dbpedia.org/resource/%D8%A6%DB%95%D8%B3%D8%AA%DB%8E%D8%B1%DB%95	Star	ER	Wikipedia
http://cs.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://de.dbpedia.org/resource/HE_1523−0901	HE 1523-0901	ER	Wikipedia
http://es.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://fr.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://hu.dbpedia.org/resource/HE_1523-0901	Uncertain	ER	Wikipedia
http://it.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	ER	Wikipedia
http://ja.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://ko.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://nl.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://pl.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://ru.dbpedia.org/resource/HE_1523-0901	Uncertain	ER	Wikipedia
http://sv.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	OK	Page
http://zh.dbpedia.org/resource/HE_1523-0901	Uncertain	ER	Wikipedia
http://cs.dbpedia.org/resource/Hv%C4%9Bzda	Star	OK	Page
http://cv.dbpedia.org/resource/%C3%87%C4%83%D0%BB%D1%82%C4%83%D1%80	Uncertain	ER	Wikipedia
http://dbpedia.org/resource/End_of_the_Sun	Star	OK	Page
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000000351d1	Error	ER	Page
http://fa.dbpedia.org/resource/اج‌ای_۱۵۲۳-۰۹۰۱	Error	ER	Page
http://fa.dbpedia.org/resource/اچ‌ای_۱۵۲۳-۰۹۰۱	Error	ER	Page
http://fi.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	ER	Wikipedia
http://lb.dbpedia.org/resource/HE_1523-0901_(Stär)	HE 1523-0901	ER	Wikipedia
http://lt.dbpedia.org/resource/HE_1523-0901	HE 1523-0901	ER	Wikipedia
http://mpii.de/yago/resource/HE_1523-0901	Error	ER	Page
http://no.dbpedia.org/resource/HE_1523–0901	HE 1523-0901	ER	Wikipedia
http://pnb.dbpedia.org/resource/ایچ_ای_1523-0901	HE 1523-0901	ER	Wikipedia
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000571a756	Error	ER	Page
http://rdf.freebase.com/ns/m.02r39vq	Error	ER	Page
http://rdf.freebase.com/ns/m/02r39vq	Error	ER	Page
http://th.dbpedia.org/resource/HE_1523-0901	Uncertain	ER	Wikipedia
http://wikidata.dbpedia.org/resource/Q74288	Error	ER	Page
http://wikidata.org/entity/Q74288	HE 1523-0901	OK	Page
http://www.wikidata.org/entity/Q74288	HE 1523-0901	OK	Page
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/HE_1523-0901	Error	ER	Page
http://dbpedia.org/resource/HE_1523	HE 1523-0901	OK	Page
http://dbpedia.org/resource/How_many_stars_are_there_in_the_sky	Uncertain	OK	Page
http://dbpedia.org/resource/Intermediate_mass_star	Star	OK	Page
http://dbpedia.org/resource/Intermediate_star	Star	OK	Page
http://dbpedia.org/resource/Massive_star	Star	OK	Page
http://dbpedia.org/resource/Oldest_known_star	HE 1523-0901	OK	Page
http://dbpedia.org/resource/Oldest_star	Oldest Star	OK	Page
http://mn.dbpedia.org/resource/Од	Star	ER	Wikipedia
http://pa.dbpedia.org/resource/ਤਾਰਾ	Star	ER	Wikipedia
http://rdf.freebase.com/ns/m/06ngk	Error	ER	Page
http://sa.dbpedia.org/resource/तारा	Star	ER	Wikipedia
http://sah.dbpedia.org/resource/Сулус	Star	ER	Wikipedia
http://si.dbpedia.org/resource/තරු	Star	ER	Wikipedia
http://sw.opencyc.org/2008/06/10/concept/Mx4rvVi80ZwpEbGdrcN5Y29ycA	Error	ER	Page
http://sw.opencyc.org/2008/06/10/concept/en/Star	Error	ER	Page
http://sw.opencyc.org/concept/Mx4rvVi80ZwpEbGdrcN5Y29ycA	Error	ER	Page
http://te.dbpedia.org/resource/నక్షత్రము_(ఖగోళశాస్త్రం)	Star	ER	Wikipedia
http://wikidata.dbpedia.org/resource/Q523	Error	ER	Page
http://wikidata.org/entity/Q523	Star	OK	Page
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Star	Error	ER	Page
http://dbpedia.org/resource/Star_fission	Star	OK	Page
http://rdf.freebase.com/ns/m/0gyr5zz	Error	ER	Page
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Star_fission	Error	ER	Page
http://dbpedia.org/resource/Stars	Star	OK	Page
http://dbpedia.org/resource/Stellar_luminosity_and_magitude	Uncertain	OK	Page
http://rdf.freebase.com/ns/m.0jl015j	Error	ER	Page
http://wikidata.dbpedia.org/resource/Q3079618	Error	ER	Page
http://wikidata.org/entity/Q3079618	Stellar mass	OK	Page
http://www.wikidata.org/entity/Q3079618	Stellar mass	OK	Page
http://yago-knowledge.org/resource/Stellar_mass	Stellar mass	OK	Page
http://dbpedia.org/resource/Stellar_radius	Star	OK	Page
http://dbpedia.org/resource/Stellum	Star	OK	Page
http://dbpedia.org/resource/Wishstar	Star	OK	Page
http://dbpedia.org/resource/ἱF	Uncertain	OK	Page
http://de.dbpedia.org/resource/HE_1523%E2%88%920901	HE 1523-0901	ER	Wikipedia
http://el.dbpedia.org/resource/%CE%91%CF%83%CF%84%CE%AD%CF%81%CE%B1%CF%82	Star	OK	Page
http://et.dbpedia.org/resource/T%C3%A4ht_(astronoomia)	Star	ER	Wikipedia
http://fa.dbpedia.org/resource/%D8%A7%D8%AC%E2%80%8C%D8%A7%DB%8C_%DB%B1%DB%B5%DB%B2%DB%B3-%DB%B0%DB%B9%DB%B0%DB%B1	HE 1523-0901	ER	Wikipedia
http://fa.dbpedia.org/resource/%D8%A7%DA%86%E2%80%8C%D8%A7%DB%8C_%DB%B1%DB%B5%DB%B2%DB%B3-%DB%B0%DB%B9%DB%B0%DB%B1	HE 1523-0901	ER	Wikipedia
http://fa.dbpedia.org/resource/%D8%B3%D8%AA%D8%A7%D8%B1%D9%87	Star	ER	Wikipedia
http://fi.dbpedia.org/resource/T%C3%A4hti	Star	ER	Wikipedia
http://fr.dbpedia.org/resource/%C3%89toile	Star	OK	Page
http://ga.dbpedia.org/resource/R%C3%A9alta	Star	ER	Wikipedia
http://gl.dbpedia.org/resource/Estrela_(astronom%C3%ADa)	Star	OK	Page
http://he.dbpedia.org/resource/%D7%9B%D7%95%D7%9B%D7%91	Star	ER	Wikipedia
http://hi.dbpedia.org/resource/%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%BE	Star	ER	Wikipedia
http://hy.dbpedia.org/resource/%D4%B1%D5%BD%D5%BF%D5%B2	Star	ER	Wikipedia
http://is.dbpedia.org/resource/S%C3%B3lstjarna	Star	ER	Wikipedia
http://ja.dbpedia.org/resource/%E6%81%92%E6%98%9F	Star	OK	Page
http://ka.dbpedia.org/resource/%E1%83%95%E1%83%90%E1%83%A0%E1%83%A1%E1%83%99%E1%83%95%E1%83%9A%E1%83%90%E1%83%95%E1%83%98	Star	ER	Wikipedia
http://kk.dbpedia.org/resource/%D0%96%D2%B1%D0%BB%D0%B4%D1%8B%D0%B7	Star	ER	Wikipedia
http://kn.dbpedia.org/resource/%E0%B2%A8%E0%B2%95%E0%B3%8D%E0%B2%B7%E0%B2%A4%E0%B3%8D%E0%B2%B0	Star	ER	Wikipedia
http://ko.dbpedia.org/resource/%ED%95%AD%EC%84%B1	Star	OK	Page
http://ku.dbpedia.org/resource/St%C3%AAr	Star	ER	Wikipedia
http://lb.dbpedia.org/resource/HE_1523-0901_(St%C3%A4r)	HE 1523-0901	ER	Wikipedia
http://lb.dbpedia.org/resource/St%C3%A4r	Star	ER	Wikipedia
http://lt.dbpedia.org/resource/%C5%BDvaig%C5%BEd%C4%97	Star	ER	Wikipedia
http://mk.dbpedia.org/resource/%D0%85%D0%B2%D0%B5%D0%B7%D0%B4%D0%B0	Star	ER	Wikipedia
http://ml.dbpedia.org/resource/%E0%B4%A8%E0%B4%95%E0%B5%8D%E0%B4%B7%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B4%82	Star	ER	Wikipedia
http://mr.dbpedia.org/resource/%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%BE	Star	ER	Wikipedia
http://my.dbpedia.org/resource/%E1%80%80%E1%80%BC%E1%80%9A%E1%80%BA	Star	ER	Wikipedia
http://mzn.dbpedia.org/resource/%D8%A7%D8%B3%D8%A7%D8%B1%D9%87	Star	ER	Wikipedia
http://ne.dbpedia.org/resource/%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%BE	Star	ER	Wikipedia
http://new.dbpedia.org/resource/%E0%A4%A8%E0%A4%97%E0%A5%81	Star	ER	Wikipedia
http://no.dbpedia.org/resource/HE_1523%E2%80%930901	HE 1523-0901	ER	Wikipedia
http://pnb.dbpedia.org/resource/%D8%A7%DB%8C%DA%86_%D8%A7%DB%8C_1523-0901	HE 1523-0901	ER	Wikipedia
http://pnb.dbpedia.org/resource/%D8%AA%D8%A7%D8%B1%DB%81	Star	ER	Wikipedia
http://ru.dbpedia.org/resource/%D0%97%D0%B2%D0%B5%D0%B7%D0%B4%D0%B0	Star	ER	Wikipedia
http://sr.dbpedia.org/resource/%D0%97%D0%B2%D0%B5%D0%B7%D0%B4%D0%B0	Star	ER	Wikipedia
http://su.dbpedia.org/resource/B%C3%A9ntang	Star	ER	Wikipedia
http://sv.dbpedia.org/resource/Stj%C3%A4rna	Star	ER	Wikipedia
http://sw.cyc.com/concept/Mx4rvVi80ZwpEbGdrcN5Y29ycA	Error	ER	Page
http://umbel.org/umbel/sc/Star	Error	ER	Page
http://www.w3.org/2006/03/wn/wn20/instances/synset-star-noun-1	Star	OK	Page
http://ta.dbpedia.org/resource/%E0%AE%B5%E0%AE%BF%E0%AE%A3%E0%AF%8D%E0%AE%AE%E0%AF%80%E0%AE%A9%E0%AF%8D	Star	ER	Wikipedia
http://te.dbpedia.org/resource/%E0%B0%A8%E0%B0%95%E0%B1%8D%E0%B0%B7%E0%B0%A4%E0%B1%8D%E0%B0%B0%E0%B0%AE%E0%B1%81_(%E0%B0%96%E0%B0%97%E0%B1%8B%E0%B0%B3)	Star	ER	Wikipedia
http://tg.dbpedia.org/resource/%D0%A1%D0%B8%D1%82%D0%BE%D1%80%D0%B0	Star	ER	Wikipedia
http://th.dbpedia.org/resource/%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C	Star	ER	Wikipedia
http://tr.dbpedia.org/resource/Y%C4%B1ld%C4%B1z	Star	ER	Wikipedia
http://tt.dbpedia.org/resource/%D0%99%D0%BE%D0%BB%D0%B4%D1%8B%D0%B7	Star	ER	Wikipedia
http://uk.dbpedia.org/resource/%D0%97%D0%BE%D1%80%D1%8F	Star	ER	Wikipedia
http://ur.dbpedia.org/resource/%D8%B3%D8%AA%D8%A7%D8%B1%DB%81	Star	ER	Wikipedia
http://vec.dbpedia.org/resource/St%C3%A9%C5%82a	Star	ER	Wikipedia
http://wordnet.rkbexplorer.com/id/synset-star-noun-1	Star	OK	Page
http://yi.dbpedia.org/resource/%D7%A9%D7%98%D7%A2%D7%A8%D7%9F	Star	ER	Wikipedia
http://yo.dbpedia.org/resource/%C3%8Cr%C3%A0w%E1%BB%8D%CC%80	Star	ER	Wikipedia
http://zh-min-nan.dbpedia.org/resource/Chhe%E2%81%BF	Uncertain	ER	Wikipedia
http://zh-yue.dbpedia.org/resource/%E6%81%86%E6%98%9F	Star	ER	Wikipedia
http://zh.dbpedia.org/resource/%E6%81%86%E6%98%9F%E8%B3%AA%E9%87%8F	Stellar mass	ER	Wikipedia
http://zh.dbpedia.org/resource/%E6%81%92%E6%98%9F	Star	ER	Wikipedia
