Entity	Annotation	Status	Provenance
http://ru.dbpedia.org/resource/Германская_Демократическая_Республика	East_Germany	ER	url
http://scn.dbpedia.org/resource/Ripùbblica_Dimucràtica_Tidesca	East_Germany	ER	url
http://sh.dbpedia.org/resource/Nemačka_Demokratska_Republika	East_Germany	ER	url
http://simple.dbpedia.org/resource/German_Democratic_Republic	East_Germany	ER	url
http://sk.dbpedia.org/resource/Nemecká_demokratická_republika	East_Germany	ER	url
http://sl.dbpedia.org/resource/Nemška_demokratična_republika	East_Germany	ER	url
http://sq.dbpedia.org/resource/Gjermania_Lindore	East_Germany	ER	url
http://sr.dbpedia.org/resource/Источна_Немачка	East_Germany	ER	url
http://sv.dbpedia.org/resource/Östtyskland	East_Germany	OK	url
http://sw.dbpedia.org/resource/Jamhuri_ya_Kidemokrasia_ya_Kijerumani	East_Germany	ER	url
http://ta.dbpedia.org/resource/ஜெர்மன்_சனநாயகக்_குடியரசு	East_Germany	ER	url
http://th.dbpedia.org/resource/ประเทศเยอรมนีตะวันออก	East_Germany	ER	url
http://tl.dbpedia.org/resource/Silangang_Alemanya	East_Germany	ER	url
http://tr.dbpedia.org/resource/Demokratik_Almanya_Cumhuriyeti	East_Germany	ER	url
http://tr.dbpedia.org/resource/Doğu_Almanya	East_Germany	ER	url
http://tt.dbpedia.org/resource/Демократик_Алмания_Җөмһүрияте	East_Germany	ER	url
http://uk.dbpedia.org/resource/Німецька_Демократична_Республіка	East_Germany	OK	url
http://ur.dbpedia.org/resource/مشرقی_جرمنی	East_Germany	ER	url
http://uz.dbpedia.org/resource/Germaniya_Demokratik_Respublikasi	East_Germany	ER	url
http://vec.dbpedia.org/resource/Repùblica_Democràtica_Todèsca	East_Germany	ER	url
http://vi.dbpedia.org/resource/Cộng_hòa_Dân_chủ_Đức	East_Germany	ER	url
http://war.dbpedia.org/resource/Sinirangan_Alemanya	East_Germany	ER	url
http://war.dbpedia.org/resource/Sinirangan_nga_Alemanya	East_Germany	ER	url
http://www.wikidata.org/entity/Q16957	East_Germany	OK	page
http://yi.dbpedia.org/resource/מזרח_דייטשלאנד	East_Germany	ER	url
http://yo.dbpedia.org/resource/Ìlàoòrùn_Jẹ́mánì	East_Germany	ER	Wikipedia
http://zh-min-nan.dbpedia.org/resource/Tang-tek	East_Germany	ER	Wikipedia
http://zh-yue.dbpedia.org/resource/東德	East_Germany	ER	url
http://zh.dbpedia.org/resource/東德	East_Germany	ER	url
http://ar.dbpedia.org/resource/%D8%A3%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7_%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D8%A9	East_Germany	ER	url
http://el.dbpedia.org/resource/Λαοκρατική_Δημοκρατία_της_Γερμανίας	East_Germany	OK	page
http://ko.dbpedia.org/resource/독일민주공화국	East_Germany	OK	page
http://rdf.freebase.com/ns/m.03f2w	Error	ER	page
http://arz.dbpedia.org/resource/%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7_%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A%D9%87	East_Germany	ER	url
http://ast.dbpedia.org/resource/Rep%C3%BAblica_Democr%C3%A1tica_Alemana	East_Germany	ER	url
http://az.dbpedia.org/resource/Almaniya_Demokratik_Respublikas%C4%B1	East_Germany	ER	url
http://be-x-old.dbpedia.org/resource/%D0%9D%D1%8F%D0%BC%D0%B5%D1%86%D0%BA%D0%B0%D1%8F_%D0%94%D1%8D%D0%BC%D0%B0%D0%BA%D1%80%D0%B0%D1%82%D1%8B%D1%87%D0%BD%D0%B0%D1%8F_%D0%A0%D1%8D%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D0%BA%D0%B0	East_Germany	ER	url
http://be.dbpedia.org/resource/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%94%D1%8D%D0%BC%D0%B0%D0%BA%D1%80%D0%B0%D1%82%D1%8B%D1%87%D0%BD%D0%B0%D1%8F_%D0%A0%D1%8D%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D0%BA%D0%B0	East_Germany	ER	url
http://bg.dbpedia.org/resource/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%BD%D0%B0_%D1%80%D0%B5%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0	East_Germany	ER	url
http://bn.dbpedia.org/resource/%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC_%E0%A6%9C%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%BF	East_Germany	ER	url
http://bs.dbpedia.org/resource/DDR_(%C4%8Dvor)	Uncertain	ER	url
http://bs.dbpedia.org/resource/DDR_(čvor)	Uncertain	ER	url
http://cs.dbpedia.org/resource/DDR	Uncertain	OK	page
http://dbpedia.org/resource/DDR	Uncertain	OK	page
http://de.dbpedia.org/resource/DDR_(Begriffsklärung)	Uncertain	ER	url
http://el.dbpedia.org/resource/DDR	Uncertain	OK	page
http://es.dbpedia.org/resource/DDR	Uncertain	OK	page
http://fa.dbpedia.org/resource/DDR	Uncertain	ER	url
http://fi.dbpedia.org/resource/DDR_(täsmennyssivu)	Uncertain	ER	url
http://fr.dbpedia.org/resource/DDR	Uncertain	OK	page
http://he.dbpedia.org/resource/DDR	Uncertain	ER	url
http://hu.dbpedia.org/resource/DDR_(egyértelműsítő_lap)	Uncertain	ER	url
http://id.dbpedia.org/resource/DDR	DDR RAM	OK	page
http://it.dbpedia.org/resource/DDR_(disambigua)	Uncertain	ER	url
http://ja.dbpedia.org/resource/DDR	Uncertain	OK	page
http://ko.dbpedia.org/resource/DDR	Uncertain	OK	page
http://nl.dbpedia.org/resource/DDR	Uncertain	OK	page
http://nn.dbpedia.org/resource/DDR	Uncertain	ER	url
http://nn.dbpedia.org/resource/DDR_(fleirtyding)	Uncertain	ER	url
http://no.dbpedia.org/resource/DDR_(andre_betydninger)	Uncertain	ER	url
http://pl.dbpedia.org/resource/DDR	Uncertain	ER	url
http://pt.dbpedia.org/resource/DDR	Uncertain	OK	page
http://ro.dbpedia.org/resource/DDR	Uncertain	ER	url
http://ru.dbpedia.org/resource/DDR	Uncertain	ER	url
http://simple.dbpedia.org/resource/DDR_(disambiguation)	Uncertain	ER	url
http://sk.dbpedia.org/resource/DDR	Uncertain	ER	url
http://sv.dbpedia.org/resource/DDR_(olika_betydelser)	Uncertain	ER	url
http://th.dbpedia.org/resource/DDR	Uncertain	ER	url
http://www.wikidata.org/entity/Q216756	Uncertain	OK	page
http://zh.dbpedia.org/resource/DDR	Uncertain	ER	url
http://bs.dbpedia.org/resource/Njema%C4%8Dka_demokratska_republika	East_Germany	ER	url
http://ca.dbpedia.org/resource/DDR	Uncertain	ER	url
http://ca.dbpedia.org/resource/Rep%C3%BAblica_Democr%C3%A0tica_Alemanya	East_Germany	OK	page
http://ckb.dbpedia.org/resource/%D8%A6%D8%A7%DA%B5%D9%85%D8%A7%D9%86%DB%8C%D8%A7%DB%8C_%DA%95%DB%86%DA%98%DA%BE%DB%95%DA%B5%D8%A7%D8%AA	Uncertain	ER	url
http://cs.dbpedia.org/resource/N%C4%9Bmeck%C3%A1_demokratick%C3%A1_republika	East_Germany	OK	page
http://cv.dbpedia.org/resource/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8_%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D0%BB%D0%BB%C4%95_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B8	East_Germany	ER	url
http://data.nobelprize.org/resource/country/East_Germany	East_Germany	OK	page
http://data.nytimes.com/27135551863907348861	Error	ER	page
http://data.nytimes.com/east_germany_geo	Error	ER	page
http://rdf.freebase.com/ns/en.german_democratic_republic	Error	ER	page
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000001b45b	Error	ER	page
http://wikidata.dbpedia.org/resource/Q216756	Error	ER	page
http://wikidata.org/entity/Q216756	Uncertain	OK	page
http://dbpedia.org/resource/DDR_%28state%29	East_Germany	OK	page
http://dbpedia.org/resource/DDR_state	East_Germany	OK	page
http://dbpedia.org/resource/Ddr	Uncertain	OK	page
http://dbpedia.org/resource/Democratic_Republic_of_Germany	East_Germany	OK	page
http://dbpedia.org/resource/Democratic_republic_of_germany	East_Germany	OK	page
http://dbpedia.org/resource/Deutsche_Demokratische_Republik	East_Germany	OK	page
http://dbpedia.org/resource/E._Germany	East_Germany	OK	page
http://dbpedia.org/resource/East-Germany	East_Germany	OK	page
http://dbpedia.org/resource/EastGermany	East_Germany	OK	page
http://dbpedia.org/resource/East_German	East_Germany	OK	page
http://dbpedia.org/resource/East_German_Democratic_Republic	East_Germany	OK	page
http://dbpedia.org/resource/East_Germans	East_Germany	OK	page
http://la.dbpedia.org/resource/Res_publica_democratica_Germanica	Uncertain	ER	page
http://lmo.dbpedia.org/resource/Republega_Democratega_Todesca	East_Germany	ER	Wikipedia
http://mn.dbpedia.org/resource/Зүүн_Герман	East_Germany	ER	url
http://mpii.de/yago/resource/East_Germany	East_Germany	ER	url
http://musicbrainz.org/area/d907b0ac-2956-386f-a246-62d55779aae1#_	East_Germany	OK	page
http://rdf.freebase.com/ns/m/03f2w	Error	ER	page
http://sah.dbpedia.org/resource/ГДР	East_Germany	ER	Wikipedia
http://sh.dbpedia.org/resource/Istočna_Njemačka	East_Germany	ER	url
http://sw.cyc.com/concept/Mx4rvViiOpwpEbGdrcN5Y29ycA	Error	ER	page
http://sw.opencyc.org/2008/06/10/concept/Mx4rvVj4tZwpEbGdrcN5Y29ycA	Error	ER	page
http://sw.opencyc.org/concept/Mx4rvViiOpwpEbGdrcN5Y29ycA	Error	ER	page
http://sw.opencyc.org/concept/Mx4rvVj4tZwpEbGdrcN5Y29ycA	Error	ER	page
http://sws.geonames.org/8354410/	East_Germany	OK	page
http://umbel.org/umbel/ne/wikipedia/East_Germany	East_Germany	ER	url
http://wikidata.dbpedia.org/resource/Q16957	Error	ER	page
http://wikidata.org/entity/Q16957	East_Germany	OK	page
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/East_Germany	East_Germany	ER	url
http://yago-knowledge.org/resource/East_Germany	East_Germany	OK	page
http://dbpedia.org/resource/East_germany	East_Germany	OK	page
http://dbpedia.org/resource/G.D.R.	Uncertain	OK	page
http://dbpedia.org/resource/GDR	East_Germany	OK	page
http://dbpedia.org/resource/German_Democratic_Republic	East_Germany	OK	page
http://yago-knowledge.org/resource/German_Democratic_Republic	East_Germany	OK	page
http://dbpedia.org/resource/German_Democratic_republic	East_Germany	OK	page
http://dbpedia.org/resource/Germany%2C_East	East_Germany	OK	page
http://dbpedia.org/resource/Germany%2C_east	East_Germany	OK	page
http://dbpedia.org/resource/Germany_%28East%29	East_Germany	OK	page
http://dbpedia.org/resource/ISO_3166-1:DD	East_Germany	OK	page
http://dbpedia.org/resource/Ostdeutschlander	East_Germany	OK	page
http://dbpedia.org/resource/Ostdeutschlanders	East_Germany	OK	page
http://dbpedia.org/resource/Red_Germany	East_Germany	OK	page
http://de.dbpedia.org/resource/DDR_(Begriffskl%C3%A4rung)	Uncertain	ER	Wikipedia
http://diq.dbpedia.org/resource/Cumhuriyet%C3%AA_Almanyayo_Demokratik	East_Germany	ER	url
http://el.dbpedia.org/resource/%CE%9B%CE%B1%CF%8A%CE%BA%CE%AE_%CE%94%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1_%CF%84%CE%B7%CF%82_%CE%93%CE%B5%CF%81%CE%BC%CE%B1%CE%BD%CE%AF%CE%B1%CF%82	East_Germany	OK	page
http://es.dbpedia.org/resource/Rep%C3%BAblica_Democr%C3%A1tica_Alemana	East_Germany	OK	page
http://fa.dbpedia.org/resource/%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%AF%D9%85%DA%A9%D8%B1%D8%A7%D8%AA%DB%8C%DA%A9_%D8%A2%D9%84%D9%85%D8%A7%D9%86	East_Germany	ER	url
http://fi.dbpedia.org/resource/DDR_(t%C3%A4smennyssivu)	Uncertain	ER	Wikipedia
http://fr.dbpedia.org/resource/R%C3%A9publique_d%C3%A9mocratique_allemande	East_Germany	OK	page
http://fy.dbpedia.org/resource/D%C3%BAtske_Demokratyske_Republyk	East_Germany	ER	url
http://gl.dbpedia.org/resource/Rep%C3%BAblica_Democr%C3%A1tica_Alem%C3%A1	East_Germany	OK	page
http://he.dbpedia.org/resource/%D7%92%D7%A8%D7%9E%D7%A0%D7%99%D7%94_%D7%94%D7%9E%D7%96%D7%A8%D7%97%D7%99%D7%AA	East_Germany	ER	url
http://hr.dbpedia.org/resource/Njema%C4%8Dka_Demokratska_Republika	East_Germany	ER	url
http://hu.dbpedia.org/resource/DDR_(egy%C3%A9rtelm%C5%B1s%C3%ADt%C5%91_lap)	Uncertain	ER	Wikipedia
http://hu.dbpedia.org/resource/N%C3%A9met_Demokratikus_K%C3%B6zt%C3%A1rsas%C3%A1g	East_Germany	ER	url
http://hy.dbpedia.org/resource/%D4%B3%D5%A5%D6%80%D5%B4%D5%A1%D5%B6%D5%AB%D5%A1%D5%B5%D5%AB_%D4%B4%D5%A5%D5%B4%D5%B8%D5%AF%D6%80%D5%A1%D5%BF%D5%A1%D5%AF%D5%A1%D5%B6_%D5%80%D5%A1%D5%B6%D6%80%D5%A1%D5%BA%D5%A5%D5%BF%D5%B8%D6%82%D5%A9%D5%B5%D5%B8%D6%82%D5%B6	East_Germany	ER	url
http://www.wikidata.org/entity/Q12479713	Uncertain	OK	page
http://is.dbpedia.org/resource/Austur-%C3%9E%C3%BDskaland	East_Germany	ER	url
http://ja.dbpedia.org/resource/%E3%83%89%E3%82%A4%E3%83%84%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9B%BD	East_Germany	OK	page
http://jv.dbpedia.org/resource/Jerman_W%C3%A9tan	East_Germany	ER	url
http://ka.dbpedia.org/resource/%E1%83%92%E1%83%94%E1%83%A0%E1%83%9B%E1%83%90%E1%83%9C%E1%83%98%E1%83%98%E1%83%A1_%E1%83%93%E1%83%94%E1%83%9B%E1%83%9D%E1%83%99%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98%E1%83%A3%E1%83%9A%E1%83%98_%E1%83%A0%E1%83%94%E1%83%A1%E1%83%9E%E1%83%A3%E1%83%91%E1%83%9A%E1%83%98%E1%83%99%E1%83%90	East_Germany	ER	url
http://ko.dbpedia.org/resource/%EB%8F%85%EC%9D%BC%EB%AF%BC%EC%A3%BC%EA%B3%B5%ED%99%94%EA%B5%AD	East_Germany	OK	page
http://ko.dbpedia.org/resource/%EB%8F%85%EC%9D%BC_%EB%AF%BC%EC%A3%BC_%EA%B3%B5%ED%99%94%EA%B5%AD	East_Germany	OK	page
http://ku.dbpedia.org/resource/Komara_Demokrat%C3%AEk_a_Almanyay%C3%AA	East_Germany	ER	url
http://lt.dbpedia.org/resource/Vokietijos_Demokratin%C4%97_Respublika	East_Germany	ER	url
http://lv.dbpedia.org/resource/V%C4%81cijas_Demokr%C4%81tisk%C4%81_Republika	East_Germany	ER	url
http://mk.dbpedia.org/resource/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0_%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D1%81%D0%BA%D0%B0_%D0%A0%D0%B5%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0	East_Germany	ER	url
http://ml.dbpedia.org/resource/%E0%B4%95%E0%B4%BF%E0%B4%B4%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%BB_%E0%B4%9C%E0%B5%BC%E0%B4%AE%E0%B5%8D%E0%B4%AE%E0%B4%A8%E0%B4%BF	East_Germany	ER	Wikipedia
http://mr.dbpedia.org/resource/%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5_%E0%A4%9C%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%A8%E0%A5%80	East_Germany	ER	Wikipedia
http://ontologi.es/place/XG	Error	ER	page
http://my.dbpedia.org/resource/%E1%80%82%E1%80%BB%E1%80%AC%E1%80%99%E1%80%94%E1%80%BA%E1%80%92%E1%80%AE%E1%80%99%E1%80%AD%E1%80%AF%E1%80%80%E1%80%9B%E1%80%80%E1%80%BA%E1%80%90%E1%80%85%E1%80%BA%E1%80%9E%E1%80%99%E1%80%B9%E1%80%99%E1%80%90%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6	Uncertain	ER	url
http://mzn.dbpedia.org/resource/%D8%B4%D8%B1%D9%82%DB%8C_%D8%A2%D9%84%D9%85%D8%A7%D9%86	East_Germany	ER	url
http://nds.dbpedia.org/resource/D%C3%BC%C3%BCtsche_Demokraatsche_Republiek	East_Germany	ER	Wikipedia
http://pnb.dbpedia.org/resource/%DA%86%DA%91%DA%BE%D8%AF%D8%A7_%D8%AC%D8%B1%D9%85%D9%86%DB%8C	East_Germany	ER	Wikipedia
http://ro.dbpedia.org/resource/Republica_Democrat%C4%83_German%C4%83	East_Germany	ER	url
http://ru.dbpedia.org/resource/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0	East_Germany	ER	url
http://scn.dbpedia.org/resource/Rip%C3%B9bblica_Dimucr%C3%A0tica_Tidesca	East_Germany	ER	url
http://sh.dbpedia.org/resource/Isto%C4%8Dna_Njema%C4%8Dka	East_Germany	ER	url
http://sh.dbpedia.org/resource/Nema%C4%8Dka_Demokratska_Republika	East_Germany	ER	url
http://sk.dbpedia.org/resource/Nemeck%C3%A1_demokratick%C3%A1_republika	East_Germany	ER	url
http://sl.dbpedia.org/resource/Nem%C5%A1ka_demokrati%C4%8Dna_republika	East_Germany	ER	url
http://sr.dbpedia.org/resource/%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B0_%D0%9D%D0%B5%D0%BC%D0%B0%D1%87%D0%BA%D0%B0	East_Germany	ER	url
http://sv.dbpedia.org/resource/%C3%96sttyskland	East_Germany	OK	url
http://sw.cyc.com/concept/Mx4rvVj4tZwpEbGdrcN5Y29ycA	Error	ER	page
http://www.w3.org/2006/03/wn/wn20/instances/synset-East_German-noun-1	East_Germany	OK	page
http://sw.opencyc.org/2008/06/10/concept/en/EastGermany	East_Germany	ER	url
http://umbel.org/umbel/sc/EastGermany	East_Germany	ER	url
http://www.w3.org/2006/03/wn/wn20/instances/synset-East_Germany-noun-1	East_Germany	OK	page
http://ta.dbpedia.org/resource/%E0%AE%9C%E0%AF%86%E0%AE%B0%E0%AF%8D%E0%AE%AE%E0%AE%A9%E0%AF%8D_%E0%AE%9A%E0%AE%A9%E0%AE%A8%E0%AE%BE%E0%AE%AF%E0%AE%95%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%81%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%B0%E0%AE%9A%E0%AF%81	East_Germany	ER	Wikipedia
http://th.dbpedia.org/resource/%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%80%E0%B8%A2%E0%B8%AD%E0%B8%A3%E0%B8%A1%E0%B8%99%E0%B8%B5%E0%B8%95%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%AD%E0%B8%AD%E0%B8%81	East_Germany	ER	url
http://tr.dbpedia.org/resource/Do%C4%9Fu_Almanya	East_Germany	ER	url
http://tt.dbpedia.org/resource/%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D0%BA_%D0%90%D0%BB%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F_%D2%96%D3%A9%D0%BC%D2%BB%D2%AF%D1%80%D0%B8%D1%8F%D1%82%D0%B5	East_Germany	ER	url
http://uk.dbpedia.org/resource/%D0%9D%D1%96%D0%BC%D0%B5%D1%86%D1%8C%D0%BA%D0%B0_%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%BD%D0%B0_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D0%BA%D0%B0	East_Germany	ER	url
http://ur.dbpedia.org/resource/%D9%85%D8%B4%D8%B1%D9%82%DB%8C_%D8%AC%D8%B1%D9%85%D9%86%DB%8C	East_Germany	ER	Wikipedia
http://vec.dbpedia.org/resource/Rep%C3%B9blica_Democr%C3%A0tica_Tod%C3%A8sca	East_Germany	ER	url
http://vi.dbpedia.org/resource/C%E1%BB%99ng_h%C3%B2a_D%C3%A2n_ch%E1%BB%A7_%C4%90%E1%BB%A9c	East_Germany	ER	url
http://wordnet.rkbexplorer.com/id/synset-East_German-noun-1	East_Germany	ER	url
http://wordnet.rkbexplorer.com/id/synset-East_Germany-noun-1	East_Germany	ER	url
http://yi.dbpedia.org/resource/%D7%9E%D7%96%D7%A8%D7%97_%D7%93%D7%99%D7%99%D7%98%D7%A9%D7%9C%D7%90%D7%A0%D7%93	East_Germany	ER	url
http://yo.dbpedia.org/resource/%C3%8Cl%C3%A0o%C3%B2r%C3%B9n_J%E1%BA%B9%CC%81m%C3%A1n%C3%AC	East_Germany	ER	url
http://zh-yue.dbpedia.org/resource/%E6%9D%B1%E5%BE%B7	East_Germany	ER	url
http://zh.dbpedia.org/resource/%E6%9D%B1%E5%BE%B7	East_Germany	ER	url
