Entity	Annotation	Status	Provenance	link
http://az.dbpedia.org/resource/Kateqoriya:Yaponiyada_siyas%C9%99t				=hyperlink("http://az.dbpedia.org/resource/Kateqoriya:Yaponiyada_siyas%C9%99t")
http://be-x-old.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:%D0%AF%D0%BF%D0%BE%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BF%D0%B0%D0%BB%D1%96%D1%82%D1%8B%D0%BA%D0%B0				=hyperlink("http://be-x-old.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:%D0%AF%D0%BF%D0%BE%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BF%D0%B0%D0%BB%D1%96%D1%82%D1%8B%D0%BA%D0%B0")
http://bg.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%BD%D0%B0_%D0%AF%D0%BF%D0%BE%D0%BD%D0%B8%D1%8F				=hyperlink("http://bg.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%BD%D0%B0_%D0%AF%D0%BF%D0%BE%D0%BD%D0%B8%D1%8F")
http://ca.dbpedia.org/resource/Categoria:Pol%C3%ADtica_del_Jap%C3%B3				=hyperlink("http://ca.dbpedia.org/resource/Categoria:Pol%C3%ADtica_del_Jap%C3%B3")
http://ckb.dbpedia.org/resource/پۆل:سیاسەتی_ژاپۆن				=hyperlink("http://ckb.dbpedia.org/resource/پۆل:سیاسەتی_ژاپۆن")
http://cs.dbpedia.org/resource/Kategorie:Japonsk%C3%A1_politika				=hyperlink("http://cs.dbpedia.org/resource/Kategorie:Japonsk%C3%A1_politika")
http://nn.dbpedia.org/resource/Kategori:Japansk_politikk				=hyperlink("http://nn.dbpedia.org/resource/Kategori:Japansk_politikk")
http://sco.dbpedia.org/resource/Category:Politics_o_Japan				=hyperlink("http://sco.dbpedia.org/resource/Category:Politics_o_Japan")
http://th.dbpedia.org/resource/หมวดหมู่:การเมืองญี่ปุ่น				=hyperlink("http://th.dbpedia.org/resource/หมวดหมู่:การเมืองญี่ปุ่น")
http://wikidata.dbpedia.org/resource/Q6163632				=hyperlink("http://wikidata.dbpedia.org/resource/Q6163632")
http://wikidata.org/entity/Q6163632				=hyperlink("http://wikidata.org/entity/Q6163632")
http://es.dbpedia.org/resource/Categor%C3%ADa:Pol%C3%ADtica_de_Jap%C3%B3n				=hyperlink("http://es.dbpedia.org/resource/Categor%C3%ADa:Pol%C3%ADtica_de_Jap%C3%B3n")
http://fa.dbpedia.org/resource/%D8%B1%D8%AF%D9%87:%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA_%D8%AF%D8%B1_%DA%98%D8%A7%D9%BE%D9%86				=hyperlink("http://fa.dbpedia.org/resource/%D8%B1%D8%AF%D9%87:%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA_%D8%AF%D8%B1_%DA%98%D8%A7%D9%BE%D9%86")
http://fr.dbpedia.org/resource/Cat%C3%A9gorie:Politique_au_Japon				=hyperlink("http://fr.dbpedia.org/resource/Cat%C3%A9gorie:Politique_au_Japon")
http://fr.dbpedia.org/resource/Cat%C3%A9gorie:Politique_du_Japon				=hyperlink("http://fr.dbpedia.org/resource/Cat%C3%A9gorie:Politique_du_Japon")
http://gl.dbpedia.org/resource/Categor%C3%ADa:Pol%C3%ADtica_do_Xap%C3%B3n				=hyperlink("http://gl.dbpedia.org/resource/Categor%C3%ADa:Pol%C3%ADtica_do_Xap%C3%B3n")
http://he.dbpedia.org/resource/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%99%D7%A4%D7%9F:_%D7%A4%D7%95%D7%9C%D7%99%D7%98%D7%99%D7%A7%D7%94				=hyperlink("http://he.dbpedia.org/resource/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%99%D7%A4%D7%9F:_%D7%A4%D7%95%D7%9C%D7%99%D7%98%D7%99%D7%A7%D7%94")
http://hu.dbpedia.org/resource/Kateg%C3%B3ria:Jap%C3%A1n_politik%C3%A1ja				=hyperlink("http://hu.dbpedia.org/resource/Kateg%C3%B3ria:Jap%C3%A1n_politik%C3%A1ja")
http://is.dbpedia.org/resource/Flokkur:Jap%C3%B6nsk_stj%C3%B3rnm%C3%A1l				=hyperlink("http://is.dbpedia.org/resource/Flokkur:Jap%C3%B6nsk_stj%C3%B3rnm%C3%A1l")
http://ja.dbpedia.org/resource/Category:%E6%97%A5%E6%9C%AC%E3%81%AE%E6%94%BF%E6%B2%BB				=hyperlink("http://ja.dbpedia.org/resource/Category:%E6%97%A5%E6%9C%AC%E3%81%AE%E6%94%BF%E6%B2%BB")
http://ka.dbpedia.org/resource/%E1%83%99%E1%83%90%E1%83%A2%E1%83%94%E1%83%92%E1%83%9D%E1%83%A0%E1%83%98%E1%83%90:%E1%83%98%E1%83%90%E1%83%9E%E1%83%9D%E1%83%9C%E1%83%98%E1%83%98%E1%83%A1_%E1%83%9E%E1%83%9D%E1%83%9A%E1%83%98%E1%83%A2%E1%83%98%E1%83%99%E1%83%90				=hyperlink("http://ka.dbpedia.org/resource/%E1%83%99%E1%83%90%E1%83%A2%E1%83%94%E1%83%92%E1%83%9D%E1%83%A0%E1%83%98%E1%83%90:%E1%83%98%E1%83%90%E1%83%9E%E1%83%9D%E1%83%9C%E1%83%98%E1%83%98%E1%83%A1_%E1%83%9E%E1%83%9D%E1%83%9A%E1%83%98%E1%83%A2%E1%83%98%E1%83%99%E1%83%90")
http://ko.dbpedia.org/resource/%EB%B6%84%EB%A5%98:%EC%9D%BC%EB%B3%B8%EC%9D%98_%EC%A0%95%EC%B9%98				=hyperlink("http://ko.dbpedia.org/resource/%EB%B6%84%EB%A5%98:%EC%9D%BC%EB%B3%B8%EC%9D%98_%EC%A0%95%EC%B9%98")
http://lt.dbpedia.org/resource/Kategorija:Japonijos_politin%C4%97_sistema				=hyperlink("http://lt.dbpedia.org/resource/Kategorija:Japonijos_politin%C4%97_sistema")
http://lv.dbpedia.org/resource/Kategorija:Jap%C4%81nas_politika				=hyperlink("http://lv.dbpedia.org/resource/Kategorija:Jap%C4%81nas_politika")
http://mk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%BD%D0%B0_%D0%88%D0%B0%D0%BF%D0%BE%D0%BD%D0%B8%D1%98%D0%B0				=hyperlink("http://mk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%BD%D0%B0_%D0%88%D0%B0%D0%BF%D0%BE%D0%BD%D0%B8%D1%98%D0%B0")
http://www.wikidata.org/entity/Q10077392				=hyperlink("http://www.wikidata.org/entity/Q10077392")
http://pt.dbpedia.org/resource/Categoria:Pol%C3%ADtica_do_Jap%C3%A3o				=hyperlink("http://pt.dbpedia.org/resource/Categoria:Pol%C3%ADtica_do_Jap%C3%A3o")
http://ru.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%AF%D0%BF%D0%BE%D0%BD%D0%B8%D0%B8				=hyperlink("http://ru.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%AF%D0%BF%D0%BE%D0%BD%D0%B8%D0%B8")
http://sk.dbpedia.org/resource/Kateg%C3%B3ria:Politika_v_Japonsku				=hyperlink("http://sk.dbpedia.org/resource/Kateg%C3%B3ria:Politika_v_Japonsku")
http://sr.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%88%D0%B0%D0%BF%D0%B0%D0%BD%D0%B0				=hyperlink("http://sr.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%9F%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%88%D0%B0%D0%BF%D0%B0%D0%BD%D0%B0")
http://th.dbpedia.org/resource/%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88:%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99				=hyperlink("http://th.dbpedia.org/resource/%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88:%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99")
http://uk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D1%96%D1%8F:%D0%9F%D0%BE%D0%BB%D1%96%D1%82%D0%B8%D0%BA%D0%B0_%D0%AF%D0%BF%D0%BE%D0%BD%D1%96%D1%97				=hyperlink("http://uk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D1%96%D1%8F:%D0%9F%D0%BE%D0%BB%D1%96%D1%82%D0%B8%D0%BA%D0%B0_%D0%AF%D0%BF%D0%BE%D0%BD%D1%96%D1%97")
http://ur.dbpedia.org/resource/%D8%B2%D9%85%D8%B1%DB%81:%D8%AC%D8%A7%D9%BE%D8%A7%D9%86_%DA%A9%DB%8C_%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA				=hyperlink("http://ur.dbpedia.org/resource/%D8%B2%D9%85%D8%B1%DB%81:%D8%AC%D8%A7%D9%BE%D8%A7%D9%86_%DA%A9%DB%8C_%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA")
http://vi.dbpedia.org/resource/Th%E1%BB%83_lo%E1%BA%A1i:Ch%C3%ADnh_tr%E1%BB%8B_Nh%E1%BA%ADt_B%E1%BA%A3n				=hyperlink("http://vi.dbpedia.org/resource/Th%E1%BB%83_lo%E1%BA%A1i:Ch%C3%ADnh_tr%E1%BB%8B_Nh%E1%BA%ADt_B%E1%BA%A3n")
http://zh-min-nan.dbpedia.org/resource/Category:Ji%CC%8Dt-p%C3%BAn_ch%C3%A8ng-t%C4%AB				=hyperlink("http://zh-min-nan.dbpedia.org/resource/Category:Ji%CC%8Dt-p%C3%BAn_ch%C3%A8ng-t%C4%AB")
http://zh-yue.dbpedia.org/resource/Category:%E6%97%A5%E6%9C%AC%E6%94%BF%E6%B2%BB				=hyperlink("http://zh-yue.dbpedia.org/resource/Category:%E6%97%A5%E6%9C%AC%E6%94%BF%E6%B2%BB")
http://zh.dbpedia.org/resource/Category:%E6%97%A5%E6%9C%AC%E6%94%BF%E6%B2%BB				=hyperlink("http://zh.dbpedia.org/resource/Category:%E6%97%A5%E6%9C%AC%E6%94%BF%E6%B2%BB")
