Entity	Annotation	Status	Provenance
http://sq.dbpedia.org/resource/Ekonometria	Econometrics	ER	url
http://su.dbpedia.org/resource/Ékonométri	Econometrics	ER	url
http://sv.dbpedia.org/resource/Ekonometri	Econometrics	OK	url
http://tl.dbpedia.org/resource/Ekonometriks	Econometrics	ER	url
http://tr.dbpedia.org/resource/Ekonometri	Econometrics	ER	url
http://uk.dbpedia.org/resource/Економетрика	Econometrics	OK	url
http://uk.dbpedia.org/resource/Економетрія	Econometrics	OK	url
http://vi.dbpedia.org/resource/Kinh_tế_lượng	Econometrics	ER	url
http://war.dbpedia.org/resource/Ekonometrika	Econometrics	ER	url
http://www.wikidata.org/entity/Q160039	Econometrics	OK	page
http://zh.dbpedia.org/resource/计量经济学	Econometrics	ER	url
http://ar.dbpedia.org/resource/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF_%D9%82%D9%8A%D8%A7%D8%B3%D9%8A	Standard Economy	ER	url
http://rdf.freebase.com/ns/m.02tfx	Error	ER	page
http://sr.dbpedia.org/resource/Економетрија	Econometrics	ER	url
http://be-x-old.dbpedia.org/resource/%D0%AD%D0%BA%D0%B0%D0%BD%D0%B0%D0%BC%D1%8D%D1%82%D1%80%D1%8B%D0%BA%D0%B0	Econometrics	ER	url
http://be.dbpedia.org/resource/%D0%AD%D0%BA%D0%B0%D0%BD%D0%B0%D0%BC%D0%B5%D1%82%D1%80%D1%8B%D0%BA%D0%B0	Econometrics	ER	url
http://bg.dbpedia.org/resource/%D0%98%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%8F	Econometrics	ER	url
http://da.dbpedia.org/resource/%C3%98konometri	Econometrics	ER	url
http://dbpedia.org/resource/Econometric	Econometrics	OK	page
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000000165bc	Error	ER	page
http://dbpedia.org/resource/Econometric_analysis	Econometrics	OK	page
http://dbpedia.org/resource/Econometrician	Econometrics	OK	page
http://mn.dbpedia.org/resource/Эконометрик	Econometrics	ER	url
http://rdf.freebase.com/ns/m/02tfx	Error	ER	page
http://sw.cyc.com/concept/Mx4rvba6vJwpEbGdrcN5Y29ycA	Error	ER	page
http://sw.opencyc.org/concept/Mx4rvba6vJwpEbGdrcN5Y29ycA	Error	ER	page
http://wikidata.dbpedia.org/resource/Q160039	Error	ER	page
http://wikidata.org/entity/Q160039	Econometrics	OK	page
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Econometrics	Error	ER	page
http://dbpedia.org/resource/Econometry	Econometrics	OK	page
http://dbpedia.org/resource/Macroeconometrics	Econometrics	OK	page
http://dbpedia.org/resource/Models%2C_econometric	Econometrics	OK	page
http://dbpedia.org/resource/Models,_econometric	Econometrics	OK	page
http://de.dbpedia.org/resource/%C3%96konometrie	Econometrics	ER	url
http://el.dbpedia.org/resource/%CE%9F%CE%B9%CE%BA%CE%BF%CE%BD%CE%BF%CE%BC%CE%B5%CF%84%CF%81%CE%AF%CE%B1	Econometrics	OK	page
http://es.dbpedia.org/resource/Econometr%C3%ADa	Econometrics	OK	page
http://et.dbpedia.org/resource/%C3%96konomeetria	Econometrics	ER	url
http://fa.dbpedia.org/resource/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D8%B3%D9%86%D8%AC%DB%8C	Econometrics	ER	url
http://fr.dbpedia.org/resource/%C3%89conom%C3%A9trie	Econometrics	OK	page
http://ga.dbpedia.org/resource/Eacnaim%C3%A9adracht	Econometrics	ER	url
http://he.dbpedia.org/resource/%D7%90%D7%A7%D7%95%D7%A0%D7%95%D7%9E%D7%98%D7%A8%D7%99%D7%A7%D7%94	Econometrics	ER	url
http://hi.dbpedia.org/resource/%E0%A4%85%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%AE%E0%A4%BF%E0%A4%A4%E0%A4%BF	Econometrics	ER	url
http://hu.dbpedia.org/resource/%C3%96konometria	Econometrics	ER	url
http://ja.dbpedia.org/resource/%E8%A8%88%E9%87%8F%E7%B5%8C%E6%B8%88%E5%AD%A6	Econometrics	OK	page
http://jv.dbpedia.org/resource/%C3%89konom%C3%A8trika	Econometrics	ER	url
http://ka.dbpedia.org/resource/%E1%83%94%E1%83%99%E1%83%9D%E1%83%9C%E1%83%9D%E1%83%9B%E1%83%94%E1%83%A2%E1%83%A0%E1%83%98%E1%83%99%E1%83%90	Econometrics	ER	url
http://kk.dbpedia.org/resource/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D0%BA%D0%B0_(%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%8F)	Econometrics	ER	url
http://ko.dbpedia.org/resource/%EA%B3%84%EB%9F%89%EA%B2%BD%EC%A0%9C%ED%95%99	Econometrics	OK	page
http://mk.dbpedia.org/resource/%D0%95%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%98%D0%B0	Econometrics	ER	url
http://nn.dbpedia.org/resource/%C3%98konometri	Econometrics	ER	url
http://no.dbpedia.org/resource/%C3%98konometri	Econometrics	ER	url
http://ru.dbpedia.org/resource/%D0%AD%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D0%BA%D0%B0	Econometrics	ER	url
http://su.dbpedia.org/resource/%C3%89konom%C3%A9tri	Econometrics	ER	url
http://umbel.org/umbel/sc/Econometrics	Econometrics	ER	url
http://uk.dbpedia.org/resource/%D0%95%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D0%BA%D0%B0	Econometrics	OK	url
http://uk.dbpedia.org/resource/%D0%95%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B5%D1%82%D1%80%D1%96%D1%8F	Econometrics	ER	url
http://vi.dbpedia.org/resource/Kinh_t%E1%BA%BF_l%C6%B0%E1%BB%A3ng	Econometrics	ER	url
http://zh.dbpedia.org/resource/%E8%AE%A1%E9%87%8F%E7%BB%8F%E6%B5%8E%E5%AD%A6	Econometrics	ER	url
