Entity	Annotation	Status	Provenance
http://el.dbpedia.org/resource/%CE%A1%CE%BF%CF%83%CF%84%CF%8C%CF%86	Rostov_City_North	OK	Page
http://el.dbpedia.org/resource/%CE%A1%CE%BF%CF%83%CF%84%CF%8C%CF%86_%CF%83%CF%84%CE%BF%CE%BD_%CE%9D%CF%84%CE%BF%CE%BD	Rostov-on-Don	OK	Page
http://es.dbpedia.org/resource/Rostov_(desambiguaci%C3%B3n)	Uncertain	OK	Page
http://et.dbpedia.org/resource/Rostov_Doni_%C3%A4%C3%A4res	Rostov-on-Don	ER	Wikipedia
http://fa.dbpedia.org/resource/%D8%B1%D9%88%D8%B3%D8%AA%D9%88%D9%81-%D9%86%D8%A7-%D8%AF%D9%88%D9%86%D9%88	Rostov-on-Don	ER	Wikipedia
http://fa.dbpedia.org/resource/%D8%B1%D9%88%D8%B3%D8%AA%D9%88%D9%81	Rostov_City_North	ER	Wikipedia
http://fa.dbpedia.org/resource/%D8%B1%D9%88%D8%B3%D8%AA%D9%88%D9%81_(%D8%A7%D8%A8%D9%87%D8%A7%D9%85%E2%80%8C%D8%B2%D8%AF%D8%A7%DB%8C%DB%8C)	Uncertain	ER	Wikipedia
http://he.dbpedia.org/resource/%D7%A8%D7%95%D7%A1%D7%98%D7%95%D7%91	Rostov_City_North	ER	Wikipedia
http://he.dbpedia.org/resource/%D7%A8%D7%95%D7%A1%D7%98%D7%95%D7%91_%D7%A2%D7%9C_%D7%94%D7%93%D7%95%D7%9F	Rostov-on-Don	ER	Wikipedia
http://he.dbpedia.org/resource/%D7%A8%D7%95%D7%A1%D7%98%D7%95%D7%91_(%D7%A4%D7%99%D7%A8%D7%95%D7%A9%D7%95%D7%A0%D7%99%D7%9D)	Uncertain	ER	Wikipedia
http://hy.dbpedia.org/resource/%D4%B4%D5%B8%D5%B6%D5%AB_%D5%8C%D5%B8%D5%BD%D5%BF%D5%B8%D5%BE	Rostov-on-Don	ER	Wikipedia
http://hy.dbpedia.org/resource/%D5%8C%D5%B8%D5%BD%D5%BF%D5%B8%D5%BE	Uncertain	ER	Wikipedia
http://ja.dbpedia.org/resource/%E3%83%AD%E3%82%B9%E3%83%88%E3%83%95%E3%83%BB%E3%83%8A%E3%83%BB%E3%83%89%E3%83%8C	Rostov-on-Don	OK	Page
http://ja.dbpedia.org/resource/%E3%83%AD%E3%82%B9%E3%83%88%E3%83%95	Rostov_City_North	OK	Page
http://ka.dbpedia.org/resource/%E1%83%93%E1%83%9D%E1%83%9C%E1%83%98%E1%83%A1_%E1%83%A0%E1%83%9D%E1%83%A1%E1%83%A2%E1%83%9D%E1%83%95%E1%83%98	Rostov-on-Don	ER	Wikipedia
http://ko.dbpedia.org/resource/%EB%A1%9C%EC%8A%A4%ED%86%A0%ED%94%84%EB%82%98%EB%8F%84%EB%88%84	Rostov-on-Don	OK	Page
http://ko.dbpedia.org/resource/%EB%A1%9C%EC%8A%A4%ED%86%A0%ED%94%84%EB%B2%A8%EB%A6%AC%ED%82%A4	Rostov_City_North	OK	Page
http://ko.dbpedia.org/resource/%EB%A1%9C%EC%8A%A4%ED%86%A0%ED%94%84	Rostov_City_North	OK	Page
http://ko.dbpedia.org/resource/%EB%A1%9C%EC%8A%A4%ED%86%A0%ED%94%84_(%EB%8F%99%EC%9D%8C%EC%9D%B4%EC%9D%98)	Uncertain	OK	Page
http://mk.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2	Rostov_City_North	ER	Wikipedia
http://mr.dbpedia.org/resource/%E0%A4%B0%E0%A5%8B%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%B5,_%E0%A4%B0%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE	Rostov_City_North	ER	Wikipedia
http://pl.dbpedia.org/resource/Rost%C3%B3w	Rostov_City_North	ER	Wikipedia
http://pl.dbpedia.org/resource/Rost%C3%B3w_nad_Donem	Rostov-on-Don	ER	Wikipedia
http://pnb.dbpedia.org/resource/%D8%B1%D9%88%D8%B3%D8%AA%D9%88%D9%88_%D9%86%D8%A7_%D8%AF%D8%A7%D9%86%D9%88	Rostov-on-Don	ER	Wikipedia
http://pnb.dbpedia.org/resource/%D8%B1%D9%88%D8%B3%D9%B9%D9%88%D9%81_%D8%A7%D9%88%D9%86_%DA%88%D9%88%D9%86	Rostov-on-Don	ER	Wikipedia
http://pt.dbpedia.org/resource/Rostov_(desambigua%C3%A7%C3%A3o)	Uncertain	ER	Wikipedia
http://ru.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%94%D0%BE%D0%BD%D1%83	Rostov-on-Don	ER	Wikipedia
http://ru.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2	Rostov_City_North	ER	Wikipedia
http://ru.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B8%D0%B9	Rostov_City_North	ER	Wikipedia
http://ru.dbpedia.org/resource/Ростов_Великий	Rostov_City_North	ER	Wikipedia
http://ru.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F)	Uncertain	ER	Wikipedia
http://sr.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2	Rostov_City_North	ER	Wikipedia
http://sr.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2_%D0%BD%D0%B0_%D0%94%D0%BE%D0%BD%D1%83	Rostov-on-Don	ER	Wikipedia
http://sr.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2_(%D0%B2%D0%B8%D1%88%D0%B5%D0%B7%D0%BD%D0%B0%D1%87%D0%BD%D0%B0_%D0%BE%D0%B4%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D1%86%D0%B0)	Uncertain	ER	Wikipedia
http://sw.cyc.com/concept/Mx4r2wBvvruJQdefBI1Is9P6dg	Error	ER	Page
http://sw.cyc.com/concept/Mx4rXIjH_I42EdaAAACgycbQqA	Error	ER	Page
http://tg.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%94%D0%BE%D0%BD%D1%83	Rostov-on-Don	ER	Wikipedia
http://tg.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2	Rostov_City_North	ER	Wikipedia
http://www.wikidata.org/entity/Q12970147	Rostov-on-Don	OK	Page
http://tt.dbpedia.org/resource/%D0%94%D0%BE%D0%BD%D0%B4%D0%B0%D0%B3%D1%8B_%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2	Rostov-on-Don	ER	Wikipedia
http://tt.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%94%D0%BE%D0%BD%D1%83	Rostov-on-Don	ER	Wikipedia
http://tt.dbpedia.org/resource/%D0%A2%D1%8B%D0%BD%D0%B4%D0%B0%D0%B3%D1%8B_%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2	Rostov-on-Don	ER	Wikipedia
http://uk.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%94%D0%BE%D0%BD%D1%83	Rostov-on-Don	ER	Wikipedia
http://uk.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2	Rostov_City_North	ER	Wikipedia
http://uk.dbpedia.org/resource/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%BD%D1%8F)	Uncertain	ER	Wikipedia
http://www.wikidata.org/entity/Q10811909	Rostov_City_North	OK	Page
http://vi.dbpedia.org/resource/Rostov_tr%C3%AAn_s%C3%B4ng_%C4%90%C3%B4ng	Rostov-on-Don	ER	Wikipedia
http://zh.dbpedia.org/resource/%E7%BD%97%E6%96%AF%E6%89%98%E5%A4%AB	Rostov_City_North	ER	Wikipedia
http://zh.dbpedia.org/resource/%E9%A1%BF%E6%B2%B3%E7%95%94%E7%BD%97%E6%96%AF%E6%89%98%E5%A4%AB	Rostov-on-Don	ER	Wikipedia
