Entity	Annotation	Status	Provenance
http://hi.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A4%B0%E0%A4%BE_%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE	Agra_District_India	ER	Wikipedia
http://hy.dbpedia.org/resource/%D4%B1%D5%A3%D6%80%D5%A5	Agra_City_India	ER	Wikipedia
http://ja.dbpedia.org/resource/%E3%82%A2%E3%82%B0%E3%83%A9	Uncertain	OK	Page
http://ja.dbpedia.org/resource/%E3%82%A2%E3%83%BC%E3%82%B0%E3%83%A9	Agra_City_India	OK	Page
http://ka.dbpedia.org/resource/%E1%83%90%E1%83%92%E1%83%90%E1%83%A0%E1%83%90_(%E1%83%9B%E1%83%A0%E1%83%90%E1%83%95%E1%83%90%E1%83%9A%E1%83%9B%E1%83%9C%E1%83%98%E1%83%A8%E1%83%95%E1%83%9C%E1%83%94%E1%83%9A%E1%83%9D%E1%83%95%E1%83%90%E1%83%9C%E1%83%98)	Uncertain	ER	Wikipedia
http://ka.dbpedia.org/resource/%E1%83%90%E1%83%92%E1%83%A0%E1%83%90	Agra_City_India	ER	Wikipedia
http://kn.dbpedia.org/resource/%E0%B2%86%E0%B2%97%E0%B3%8D%E0%B2%B0%E0%B2%BE	Agra_City_India	ER	Wikipedia
http://ko.dbpedia.org/resource/%EC%95%84%EA%B7%B8%EB%9D%BC	Agra_City_India	OK	Page
http://lv.dbpedia.org/resource/%C4%80gra	Agra_City_India	ER	Wikipedia
http://ml.dbpedia.org/resource/%E0%B4%86%E0%B4%97%E0%B5%8D%E0%B4%B0	Agra_City_India	ER	Wikipedia
http://mr.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%BE	Agra_City_India	ER	Wikipedia
http://mr.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%BE_%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B9%E0%A4%BE	Agra_District_India	ER	Wikipedia
http://mzn.dbpedia.org/resource/%D8%A2%DA%AF%D8%B1%D8%A7	Uncertain	ER	Wikipedia
http://ne.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A4%B0%E0%A4%BE	Agra_City_India	ER	Wikipedia
http://ne.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A4%B0%E0%A4%BE_%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%BE	Agra_District_India	ER	Wikipedia
http://new.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A4%B0%E0%A4%BE	Agra_City_India	ER	Wikipedia
http://new.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A4%B0%E0%A4%BE_%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A4%BE	Agra_District_India	ER	Wikipedia
http://new.dbpedia.org/resource/%E0%A4%86%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%BE	Agra_City_India	ER	Wikipedia
http://pnb.dbpedia.org/resource/%D8%A2%DA%AF%D8%B1%DB%81	Agra_City_India	ER	Wikipedia
http://pnb.dbpedia.org/resource/%D8%B6%D9%84%D8%B9_%D8%A2%DA%AF%D8%B1%DB%81	Agra_District_India	ER	Wikipedia
http://pt.dbpedia.org/resource/Agra_(%C3%8Dndia)	Agra_City_India	OK	Page
http://ru.dbpedia.org/resource/%D0%90%D0%B3%D0%B0%D1%80%D0%B0	Uncertain	ER	Wikipedia - Agara_Disambiguation
http://ru.dbpedia.org/resource/%D0%90%D0%B3%D1%80%D0%B0	Agra_City_India	ER	Wikipedia
http://ru.dbpedia.org/resource/%D0%90%D0%B3%D1%80%D0%B0_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F)	Uncertain	ER	Wikipedia
http://ru.dbpedia.org/resource/%D0%90%D0%B3%D1%80%D0%B0_(%D0%BE%D0%BA%D1%80%D1%83%D0%B3)	Agra_District_India	ER	Wikipedia
http://sk.dbpedia.org/resource/%C3%81gra	Agra_City_India	ER	Wikipedia
http://sr.dbpedia.org/resource/%D0%90%D0%B3%D1%80%D0%B0	Agra_City_India	ER	Wikipedia
http://ta.dbpedia.org/resource/%E0%AE%86%E0%AE%95%E0%AF%8D%E0%AE%B0%E0%AE%BE	Agra_City_India	ER	Wikipedia
http://ta.dbpedia.org/resource/%E0%AE%86%E0%AE%95%E0%AF%8D%E0%AE%B0%E0%AE%BE_%E0%AE%AE%E0%AE%BE%E0%AE%B5%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D	Agra_District_India	ER	Wikipedia
http://te.dbpedia.org/resource/%E0%B0%86%E0%B0%97%E0%B1%8D%E0%B0%B0%E0%B0%BE	Agra_City_India	ER	Wikipedia
http://uk.dbpedia.org/resource/%D0%90%D0%B3%D1%80%D0%B0_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%BD%D1%8F)	Uncertain	ER	Wikipedia
http://uk.dbpedia.org/resource/%D0%90%D2%91%D1%80%D0%B0	Agra_City_India	ER	Wikipedia
http://ur.dbpedia.org/resource/%D8%A2%DA%AF%D8%B1%DB%81	Agra_City_India	ER	Wikipedia
http://ur.dbpedia.org/resource/%D8%A2%DA%AF%D8%B1%DB%81_%D8%B6%D9%84%D8%B9	Agra_District_India	ER	Wikipedia
http://vi.dbpedia.org/resource/Agra_(huy%E1%BB%87n)	Agra_District_India	ER	Wikipedia
http://zh.dbpedia.org/resource/%E9%98%BF%E6%A0%BC%E6%8B%89	Agra_City_India	ER	Wikipedia
http://zh.dbpedia.org/resource/%E9%98%BF%E6%A0%BC%E6%8B%89_(%E6%B6%88%E6%AD%A7%E4%B9%89)	Uncertain	ER	Wikipedia
